time_s,aggregate_bandwidth_mbps,num_active
0.0003085136413574,0.0,0
1.0003085136413574,3327.7201964975848,2
2.0003085136413574,12885.53757916556,4
3.0003085136413574,17032.5162982523,9
4.000308513641357,24463.00411577488,13
5.000308513641357,13325.257971822668,9
6.000308513641357,17619.02092911004,10
7.000308513641357,34537.22016043785,16
8.000308513641357,22497.53223852238,18
9.000308513641357,16360.164059544883,14
10.000308513641357,33570.461133221026,18
11.000308513641357,23603.40419841611,15
12.000308513641357,21845.9579345949,11
13.000308513641357,10288.418136348406,7
14.000308513641357,355.6174589386609,2
15.000308513641357,341.83822974005034,1
16.000308513641357,341.83822974005034,1
17.000308513641357,341.83822974005034,1
18.000308513641357,341.83822974005034,1
19.000308513641357,341.83822974005034,1
20.000308513641357,0.0,0
21.000308513641357,0.0,0
22.000308513641357,0.0,0
23.000308513641357,0.0,0
24.000308513641357,0.0,0
25.000308513641357,0.0,0
26.000308513641357,0.0,0
27.000308513641357,0.0,0
28.000308513641357,0.0,0
29.000308513641357,0.0,0
30.000308513641357,0.0,0
31.000308513641357,0.0,0
32.00030851364136,0.0,0
33.00030851364136,0.0,0
34.00030851364136,0.0,0
35.00030851364136,0.0,0
36.00030851364136,0.0,0
37.00030851364136,0.0,0
38.00030851364136,0.0,0
39.00030851364136,0.0,0
40.00030851364136,0.0,0
41.00030851364136,0.0,0
42.00030851364136,0.0,0
43.00030851364136,0.0,0
44.00030851364136,0.0,0
45.00030851364136,0.0,0
46.00030851364136,0.0,0
47.00030851364136,0.0,0
48.00030851364136,0.0,0
49.00030851364136,0.0,0
50.00030851364136,0.0,0
51.00030851364136,0.0,0
52.00030851364136,0.0,0
53.00030851364136,0.0,0
54.00030851364136,0.0,0
55.00030851364136,0.0,0
56.00030851364136,0.0,0
57.00030851364136,0.0,0
58.00030851364136,0.0,0
59.00030851364136,0.0,0
60.00030851364136,0.0,0
61.00030851364136,0.0,0
62.00030851364136,0.0,0
63.00030851364136,0.0,0
64.00030851364136,0.0,0
65.00030851364136,0.0,0
66.00030851364136,0.0,0
67.00030851364136,0.0,0
68.00030851364136,0.0,0
69.00030851364136,0.0,0
70.00030851364136,0.0,0
71.00030851364136,0.0,0
72.00030851364136,0.0,0
73.00030851364136,0.0,0
74.00030851364136,0.0,0
75.00030851364136,0.0,0
76.00030851364136,0.0,0
77.00030851364136,0.0,0
78.00030851364136,0.0,0
79.00030851364136,0.0,0
80.00030851364136,0.0,0
81.00030851364136,0.0,0
82.00030851364136,0.0,0
83.00030851364136,0.0,0
84.00030851364136,0.0,0
85.00030851364136,0.0,0
86.00030851364136,0.0,0
87.00030851364136,0.0,0
88.00030851364136,0.0,0
89.00030851364136,0.0,0
90.00030851364136,0.0,0
91.00030851364136,0.0,0
92.00030851364136,0.0,0
93.00030851364136,0.0,0
94.00030851364136,0.0,0
95.00030851364136,0.0,0
96.00030851364136,0.0,0
97.00030851364136,0.0,0
98.00030851364136,0.0,0
99.00030851364136,0.0,0
100.00030851364136,0.0,0
101.00030851364136,0.0,0
102.00030851364136,0.0,0
103.00030851364136,0.0,0
104.00030851364136,0.0,0
105.00030851364136,0.0,0
106.00030851364136,0.0,0
107.00030851364136,0.0,0
108.00030851364136,0.0,0
109.00030851364136,0.0,0
110.00030851364136,0.0,0
111.00030851364136,0.0,0
112.00030851364136,0.0,0
113.00030851364136,0.0,0
114.00030851364136,0.0,0
115.00030851364136,0.0,0
116.00030851364136,0.0,0
117.00030851364136,0.0,0
118.00030851364136,0.0,0
119.00030851364136,0.0,0
120.00030851364136,0.0,0
121.00030851364136,0.0,0
122.00030851364136,0.0,0
123.00030851364136,0.0,0
124.00030851364136,0.0,0
125.00030851364136,0.0,0
126.00030851364136,0.0,0
127.00030851364136,0.0,0
128.00030851364136,0.0,0
129.00030851364136,0.0,0
130.00030851364136,0.0,0
131.00030851364136,0.0,0
132.00030851364136,0.0,0
133.00030851364136,0.0,0
134.00030851364136,0.0,0
135.00030851364136,0.0,0
136.00030851364136,0.0,0
137.00030851364136,0.0,0
138.00030851364136,0.0,0
139.00030851364136,0.0,0
140.00030851364136,0.0,0
141.00030851364136,0.0,0
142.00030851364136,0.0,0
143.00030851364136,0.0,0
144.00030851364136,0.0,0
145.00030851364136,0.0,0
146.00030851364136,0.0,0
147.00030851364136,0.0,0
148.00030851364136,0.0,0
149.00030851364136,0.0,0
150.00030851364136,0.0,0
151.00030851364136,0.0,0
152.00030851364136,0.0,0
153.00030851364136,0.0,0
154.00030851364136,0.0,0
155.00030851364136,0.0,0
156.00030851364136,0.0,0
157.00030851364136,0.0,0
158.00030851364136,0.0,0
159.00030851364136,0.0,0
160.00030851364136,0.0,0
161.00030851364136,0.0,0
162.00030851364136,0.0,0
163.00030851364136,0.0,0
164.00030851364136,0.0,0
165.00030851364136,0.0,0
166.00030851364136,0.0,0
167.00030851364136,0.0,0
168.00030851364136,0.0,0
169.00030851364136,0.0,0
170.00030851364136,0.0,0
171.00030851364136,0.0,0
